"PROVRE","EDAD_r","DEPRE","ndef"
30,63,88,6.11116950638512
30,63,113,21.3897273628865
30,63,77,19.3017717396475
30,63,63,2.03176544627869
30,63,21,21.3335371859262
30,63,98,30.4884285705795
30,63,28,18.2993147793691
30,63,105,10.1588272313934
30,63,35,8.14124513901548
30,63,84,136.23218640295
30,63,15,60.1017429747412
30,64,8,27.2648210267267
30,64,49,21.2405655672796
30,64,63,3.02753235080594
30,64,21,22.2019039059102
30,64,88,7.08263861581771
30,64,98,39.3733489887643
30,64,70,19.1866313834643
30,64,105,19.1743715551043
30,64,77,18.1651941048356
30,64,35,8.08750933967473
30,64,15,63.7528446948558
30,64,56,43.3946303615518
30,64,91,19.1743715551043
30,64,84,134.323046325917
30,64,113,14.1656971684768
30,64,28,22.2182048632567
30,64,42,8.07341960214917
30,65,21,19.239262957882
30,65,28,33.4400961659547
30,65,88,6.09137848584259
30,65,56,49.6170465755906
30,65,35,9.12923968406528
30,65,84,140.857826812328
30,65,8,24.3174157859757
30,65,42,2.0251855745139
30,65,113,13.1983779803483
30,65,70,39.5163687789181
30,65,91,14.1762990215973
30,65,15,82.2453454814608
30,65,98,49.6364966134485
30,65,77,15.1888918088543
30,65,105,13.1637062343403
30,65,49,16.2380567961024
30,65,63,4.0503711490278
30,66,98,29.3810950826711
30,66,77,22.2803726384941
30,66,105,14.178418951769
30,66,49,19.2855759879269
30,66,21,24.3058610601754
30,66,113,20.3082333411767
30,66,35,9.13060487469938
30,66,8,31.4146924551449
30,66,84,158.108683150057
30,66,63,5.0637210542032
30,66,28,20.2697556442848
30,66,91,12.1529305300877
30,66,70,26.3481853830599
30,66,56,54.6881873853946
30,66,42,10.1274421084064
30,66,88,8.12305252445097
30,66,15,58.9005355590559
30,67,63,4.04099680071768
30,67,105,19.194734803409
30,67,15,71.9247473149717
30,67,42,5.0512460008971
30,67,113,22.2840218659419
30,67,28,25.2747734920072
30,67,56,49.5022108087916
30,67,84,136.487738430804
30,67,35,12.1441474534657
30,67,91,15.1537380026913
30,67,77,17.1742364030502
30,67,98,65.6919393672138
30,67,21,24.2459808043061
30,67,88,12.1545606896587
30,67,70,23.2505882100117
30,67,8,33.3590599956746
30,67,49,22.275652793121
30,68,21,19.2261665860371
30,68,42,4.04761401811307
30,68,91,14.1666490633957
30,68,56,55.6546927490547
30,68,35,14.1913727092306
30,68,8,29.3635423823393
30,68,15,62.9103744710843
30,68,105,23.2737806041501
30,68,77,23.2737806041501
30,68,63,5.05951752264134
30,68,70,34.4267170562334
30,68,28,26.328807924723
30,68,84,136.711239977957
30,68,113,20.2913749283807
30,68,98,68.836411823527
30,68,88,7.1017706893325
30,68,49,27.3830681992886
30,69,84,169.461539417698
30,69,77,27.2141187697768
30,69,8,27.2311275940079
30,69,88,8.08444114688585
30,69,98,54.4495735793574
30,69,15,72.7703542195497
30,69,70,32.2743930091508
30,69,63,6.04758194883929
30,69,56,61.4837498131994
30,69,35,16.1550298482083
30,69,91,12.0951638976786
30,69,21,22.174467145744
30,69,105,15.1189548720982
30,69,42,7.05551227364583
30,69,113,20.2117020356291
30,69,28,24.2080886821379
30,69,49,33.336783564482
30,70,28,29.1982214444126
30,70,63,6.03657919001543
30,70,84,162.105175900947
30,70,8,31.2084856020475
30,70,88,8.06973259776368
30,70,15,74.6556794516102
30,70,21,36.2194751400926
30,70,35,9.07067134834779
30,70,98,61.3959464045526
30,70,49,34.2844994177851
30,70,70,43.2898120835559
30,70,105,20.1219306333848
30,70,56,56.3414057734773
30,70,113,21.1836760513535
30,70,91,19.1158341017155
30,70,42,4.02438612667695
30,70,77,18.1097375700463
30,71,35,16.2277966310916
30,71,15,97.4641763911339
30,71,42,5.06235162762168
30,71,84,166.171869272051
30,71,77,18.224465859438
30,71,28,25.3303423951848
30,71,70,39.5115897176329
30,71,105,11.1371735807677
30,71,21,32.3990504167787
30,71,8,32.4192998232892
30,71,56,56.6983382293628
30,71,49,29.4279185360076
30,71,113,23.3481523882548
30,71,88,5.07553483498528
30,71,91,21.2618768360111
30,71,63,7.08729227867035
30,71,98,59.7591658069574
30,72,42,4.03016717898309
30,72,91,13.098043331695
30,72,88,14.1423184210409
30,72,84,186.537500364333
30,72,98,78.6190668345412
30,72,70,36.2946961099596
30,72,77,20.1508358949155
30,72,15,71.7319934363646
30,72,113,26.2650842577625
30,72,105,15.1131269211866
30,72,35,16.1488025182289
30,72,21,21.1583776896612
30,72,28,37.3064172179325
30,72,56,58.4374240952548
30,72,8,32.2614882677596
30,72,63,4.03016717898309
30,72,49,24.2355877309502
30,73,70,32.165190679591
30,73,88,9.06422282900903
30,73,105,16.0723189210481
30,73,77,23.1039584490066
30,73,42,3.01355979769651
30,73,84,149.787709975121
30,73,15,87.6333254357625
30,73,63,1.0045199325655
30,73,113,26.1863089005574
30,73,8,34.1750237557941
30,73,28,23.1209217077797
30,73,21,28.1265581118341
30,73,91,18.0813587861791
30,73,49,41.2782863485833
30,73,56,54.2440763585372
30,73,98,55.2702539141098
30,73,35,13.0815492788897
30,74,15,95.8422154250807
30,74,63,5.03050705331354
30,74,49,29.2428030783138
30,74,21,20.1220282132541
30,74,8,35.235557841553
30,74,91,15.0915211599406
30,74,42,5.03050705331354
30,74,35,8.06285807637548
30,74,70,36.2428091283484
30,74,77,22.1342310345796
30,74,28,33.2257234582951
30,74,88,5.04360733209821
30,74,113,28.2450383734422
30,74,84,162.105962018451
30,74,105,26.1586366772304
30,74,56,50.3050705331354
30,74,98,56.3637651119674
30,75,28,22.1795773944198
30,75,49,32.3103051788597
30,75,84,173.409001938344
30,75,8,38.3059981826639
30,75,105,14.1039212217967
30,75,77,34.2523801100778
30,75,15,68.6929601108703
30,75,113,30.3022915501541
30,75,56,65.4824913869135
30,75,91,16.1187671106249
30,75,70,32.2581464554065
30,75,35,28.2570707899174
30,75,21,28.2078424435935
30,75,42,10.0742294441405
30,75,88,10.1004644166513
30,75,98,67.523796443627
30,75,63,5.03711472207027
30,76,28,30.2325715709295
30,76,15,99.9681746121706
30,76,70,49.375187730737
30,76,84,203.571890610939
30,76,91,14.0981823114327
30,76,105,23.1612995116395
30,76,98,55.4074275979363
30,76,56,63.4418204014472
30,76,77,25.1753255561299
30,76,113,26.2512999618124
30,76,49,34.3157304375021
30,76,35,16.1403273931935
30,76,63,1.00701302224519
30,76,88,14.1348963278687
30,76,8,40.3056962153639
30,76,21,37.2594818230722
30,76,42,9.06311720020675
30,77,49,40.5658867905425
30,77,15,85.2300034381076
30,77,56,73.8660029796933
30,77,113,29.4213175061215
30,77,21,30.3558916354904
30,77,84,184.299637486093
30,77,91,13.1542197087125
30,77,28,26.3277554522396
30,77,77,17.2016719267779
30,77,35,10.1362895862545
30,77,98,68.8336601444722
30,77,105,16.1898088722615
30,77,70,43.5379311084895
30,77,88,6.0869886873249
30,77,63,5.05931527258173
30,77,42,6.07117832709808
30,77,8,33.4123504745388
30,78,21,32.1339982090873
30,78,28,37.1822151175312
30,78,15,90.6251580673521
30,78,91,27.1130609889174
30,78,84,216.065088891526
30,78,49,39.2517150810211
30,78,70,36.1738622742163
30,78,56,62.2596215301066
30,78,77,26.1088735448834
30,78,105,28.1172484329514
30,78,98,74.3390005609285
30,78,35,9.05345957396078
30,78,113,33.2254679682743
30,78,88,11.074827670531
30,78,8,40.1926024474599
30,78,63,2.00837488806795
30,78,42,3.01256233210193
30,79,91,22.2031741469383
30,79,70,37.3655777429221
30,79,98,69.6645260180692
30,79,8,47.4637001430304
30,79,28,27.2693569543945
30,79,15,106.260820327349
30,79,105,22.2031741469383
30,79,42,5.04617594248599
30,79,113,34.4043756795164
30,79,84,221.191204288479
30,79,35,15.1649475967903
30,79,21,33.3047612204075
30,79,77,28.2585852779215
30,79,63,1.0092351884972
30,79,88,10.1186340513391
30,79,56,94.8681077187366
30,79,49,33.3799412683091
30,80,91,15.1200425733421
30,80,77,30.2400851466841
30,80,113,37.394338829031
30,80,70,33.2853622634378
30,80,35,16.1561920876758
30,80,21,29.2320823084613
30,80,8,47.4057434798446
30,80,56,68.5441929991507
30,80,15,103.098751832514
30,80,84,233.02638008358
30,80,28,39.3409742080834
30,80,42,13.1040368968965
30,80,105,26.2080737937929
30,80,98,71.5962564732522
30,80,88,9.09565061052608
30,80,49,23.2363995122602
30,80,63,5.04001419111402
30,81,77,33.1339980429529
30,81,49,37.2341008174041
30,81,91,20.081210935123
30,81,15,102.695533394867
30,81,42,11.0446660143176
30,81,105,29.1177558559283
30,81,113,28.1877436725853
30,81,35,9.05231550530936
30,81,88,9.06007758986994
30,81,28,27.1295390463826
30,81,63,3.01218164026845
30,81,21,38.1543007767337
30,81,98,76.338514764582
30,81,56,76.3086015534673
30,81,84,258.240515275661
30,81,70,41.1928036973199
30,81,8,48.2250280606978
30,82,8,46.3841251248176
30,82,77,31.2393423429779
30,82,63,4.03088288296489
30,82,42,4.03088288296489
30,82,35,15.142190934698
30,82,84,259.181897963147
30,82,21,33.2547837844604
30,82,105,30.2316216222367
30,82,98,73.5924497809514
30,82,49,31.3098600457838
30,82,88,15.1551749017723
30,82,70,51.4266172160874
30,82,28,41.3468847556401
30,82,15,92.9650049518964
30,82,91,19.1466936940833
30,82,56,69.5327297311444
30,82,113,29.3008734236241
30,83,8,45.2718503458501
30,83,77,31.1677948109399
30,83,42,9.04871462253094
30,83,88,9.07227898352712
30,83,63,5.02706367918386
30,83,28,31.1906786544134
30,83,21,33.1786202826135
30,83,91,20.1082547167354
30,83,98,79.4587420017953
30,83,15,74.6049395465692
30,83,113,34.2740699798685
30,83,70,42.2543344798919
30,83,56,67.3626533010637
30,83,105,27.1461438675928
30,83,84,241.483230922108
30,83,49,45.3457030745343
30,83,35,7.05017167991649
30,84,8,46.3904505424019
30,84,63,2.0157162878593
30,84,105,35.2750350375377
30,84,113,31.3258946544315
30,84,70,44.3741123983348
30,84,98,84.69327110855
30,84,21,34.2671768936081
30,84,28,37.3181307316565
30,84,15,74.7863968888457
30,84,49,37.3749290936259
30,84,91,16.1257303028744
30,84,35,16.153872938656
30,84,56,83.6522259461609
30,84,77,27.2121698861005
30,84,88,10.104827745128
30,84,84,236.018812400576
30,84,42,7.05500700750755
30,85,113,35.2873792496659
30,85,63,2.01112459171226
30,85,84,203.278620209011
30,85,35,18.1317096697828
30,85,42,14.0778721419858
30,85,15,92.7658843265077
30,85,8,35.2166770301863
30,85,70,42.2606200170226
30,85,105,26.1446196922593
30,85,21,35.1946803549645
30,85,88,6.04908568600952
30,85,98,66.3931276423518
30,85,91,25.1390573964032
30,85,28,37.2331219840825
30,85,49,27.2114690806394
30,85,77,25.1390573964032
30,85,56,67.3726738223606
30,86,49,29.1909808935115
30,86,113,17.118383362675
30,86,70,35.1736213793862
30,86,88,7.04853713304832
30,86,56,66.2850185899728
30,86,35,10.06071200768
30,86,28,34.1718988508045
30,86,15,68.4812754496805
30,86,98,72.3392754819616
30,86,77,28.1209169775642
30,86,91,22.0950061966576
30,86,8,51.2522542887298
30,86,42,2.00863692696887
30,86,21,36.1554646854397
30,86,105,21.0906877331731
30,86,84,194.986494127085
30,86,63,4.01727385393774
30,87,35,7.09325123419474
30,87,49,30.4151897667149
30,87,56,78.9013864263563
30,87,28,27.3320712552839
30,87,15,87.2328303720529
30,87,98,53.633496780967
30,87,70,35.4271053962855
30,87,8,50.6094229441492
30,87,21,18.2080122522361
30,87,91,12.138674834824
30,87,88,8.1135239781376
30,87,77,22.2542371971774
30,87,105,15.1733435435301
30,87,63,4.04622494494135
30,87,84,229.798528262968
30,87,113,29.4123963403353
30,87,42,4.04622494494135
30,88,56,65.4973769914944
30,88,70,31.2571832062006
30,88,28,16.1342685804869
30,88,35,10.0941050860834
30,88,77,24.1836468891672
30,88,88,12.1233125681372
30,88,105,15.1147793057295
30,88,63,2.0153039074306
30,88,91,17.1300832131601
30,88,113,21.2164259473225
30,88,42,4.03060781486119
30,88,49,29.2878703296573
30,88,21,29.2219066577436
30,88,15,80.8336182650734
30,88,98,50.4023478220588
30,88,8,48.3975233369458
30,88,84,187.566316384347
30,89,15,67.6971712409618
30,89,84,176.471119560073
30,89,28,23.1926739523306
30,89,91,16.1221969048195
30,89,8,40.3306831947126
30,89,70,40.3312630371525
30,89,21,28.2138445834342
30,89,105,21.1603834375756
30,89,88,5.05130681018516
30,89,42,9.06873575896099
30,89,35,12.1127500305843
30,89,77,23.1756580506781
30,89,113,25.2572827937115
30,89,49,27.2676208373274
30,89,98,58.4658736050512
30,89,56,68.519336845483
30,89,63,4.03054922620488
30,90,42,3.00854452632361
30,90,35,6.02759008066232
30,90,56,56.1594978247074
30,90,8,42.1459481331359
30,90,105,12.0341781052945
30,90,49,32.1635821143761
30,90,113,19.1043017653409
30,90,88,14.0764366292398
30,90,63,3.00854452632361
30,90,98,55.1782712289014
30,90,77,31.0882934386773
30,90,84,160.578177762543
30,90,21,27.0769007369125
30,90,70,16.0558301234321
30,90,28,27.0967809870865
30,90,15,80.448260227701
30,90,91,10.028481754412
30,91,105,18.122247333582
30,91,21,23.1562049262437
30,91,28,16.1204915096572
30,91,88,7.06589360011625
30,91,91,15.101872777985
30,91,8,35.2597267130996
30,91,98,42.3018197265267
30,91,77,26.1765794818407
30,91,63,1.00679151853233
30,91,113,20.1888659203499
30,91,49,20.1812837123411
30,91,35,5.04274285896649
30,91,84,154.156674478179
30,91,70,29.2156221666176
30,91,56,55.3735335192784
30,91,42,3.020374555597
30,91,15,51.4874288941742
30,92,28,14.0846432575716
30,92,88,5.03962912322261
30,92,113,18.1432026921196
30,92,105,23.1220802162608
30,92,42,1.0053078354896
30,92,84,113.686491772424
30,92,21,13.0690018613648
30,92,77,13.0690018613648
30,92,8,19.1127869048488
30,92,15,44.3550654889093
30,92,98,42.2394806111789
30,92,91,8.0424626839168
30,92,49,22.1666973748587
30,92,56,46.2441604325216
30,92,35,14.0988721919624
30,92,70,20.1190123087113
30,92,63,1.0053078354896
30,93,8,11.0382245110594
30,93,28,19.0681051390608
30,93,56,46.1310160702954
30,93,84,85.3071569363511
30,93,105,9.02563357897084
30,93,49,13.0664552339653
30,93,35,8.03678677421642
30,93,88,9.04913783308274
30,93,77,8.02278540352963
30,93,21,15.0427226316181
30,93,70,27.0942133332916
30,93,42,2.00569635088241
30,93,15,22.1232715626178
30,93,113,18.098812198744
30,93,98,35.1134453274827
30,93,91,17.0484189825005
30,94,105,7.01993722808843
30,94,42,1.0028481754412
30,94,98,29.0939975570571
30,94,8,24.0833989332205
30,94,63,1.0028481754412
30,94,15,36.2017171024655
30,94,91,4.01139270176482
30,94,49,17.0869029982623
30,94,113,10.0548956659689
30,94,28,12.0430137720384
30,94,21,14.0398744561769
30,94,77,11.0313299298532
30,94,84,71.2565663821286
30,94,56,19.0541153333829
30,94,35,2.00919669355411
30,94,70,10.034893827145
30,95,98,26.1862493679971
30,95,105,14.0947629299591
30,95,28,14.1051115077344
30,95,77,7.04738146497956
30,95,91,10.0676878071137
30,95,8,14.1035721567903
30,95,21,15.1015317106705
30,95,84,68.5125301938976
30,95,88,3.0281717232334
30,95,42,2.01353756142273
30,95,70,7.0518874633587
30,95,15,20.1906925802005
30,95,35,6.05115476574161
30,95,49,17.153703739976
30,95,56,24.1624507370728
30,95,113,13.1224664779991
30,95,63,1.00676878071137
30,96,35,4.01839338710821
30,96,88,3.01637927769425
30,96,28,9.03226032902882
30,96,91,2.00569635088241
30,96,70,9.03140444443054
30,96,77,13.0370262807357
30,96,49,13.0664552339653
30,96,8,24.0833989332205
30,96,15,13.0728422870014
30,96,84,38.137317218604
30,96,98,19.0615846063478
30,96,105,11.0313299298532
30,96,113,13.0713643657595
30,96,21,5.01424087720602
30,96,56,20.0569635088241
30,97,56,10.028481754412
30,97,84,32.1156355525087
30,97,113,6.03293739958133
30,97,49,8.04089552859404
30,97,70,3.01046814814351
30,97,21,9.02563357897084
30,97,88,3.01637927769425
30,97,105,10.028481754412
30,97,42,1.0028481754412
30,97,8,8.02779964440684
30,97,98,16.0518607211349
30,97,28,5.01792240501601
30,97,63,1.0028481754412
30,97,15,10.0560325284626
30,97,35,3.01379504033116
30,97,91,4.01139270176482
30,97,77,6.01708905264723
30,98,15,10.0560325284626
30,98,35,3.01379504033116
30,98,91,3.00854452632361
30,98,70,9.03140444443054
30,98,88,2.01091951846283
30,98,56,10.028481754412
30,98,63,2.00569635088241
30,98,105,4.01139270176482
30,98,28,6.02150688601921
30,98,21,8.02278540352963
30,98,8,2.00694991110171
30,98,84,22.0794994423497
30,98,113,6.03293739958133
30,98,77,5.01424087720602
30,98,98,12.0388955408512
30,99,113,1.00548956659689
30,99,77,3.00854452632361
30,99,70,3.01046814814351
30,99,28,2.0071689620064
30,99,91,1.0028481754412
30,99,105,6.01708905264723
30,99,49,4.02044776429702
30,99,8,8.02779964440684
30,99,63,2.00569635088241
30,99,21,3.00854452632361
30,99,56,3.00854452632361
30,99,84,21.0758858313338
30,99,15,4.02241301138505
30,99,42,1.0028481754412
30,99,98,10.0324129507093
30,100,77,2.00569635088241
30,100,113,4.02195826638755
30,100,28,1.0035844810032
30,100,15,7.03922276992384
30,100,98,7.02268906549654
30,100,49,3.01533582322276
30,100,91,2.00569635088241
30,100,35,2.00919669355411
30,100,88,1.00545975923142
30,100,8,3.01042486665256
30,100,56,3.00854452632361
30,100,84,13.0469769432066
30,100,21,3.00854452632361
30,101,15,3.01680975853879
30,101,98,6.01944777042561
30,101,84,4.01445444406358
30,101,77,1.0028481754412
30,101,21,1.0028481754412
30,101,88,1.00545975923142
30,101,42,1.0028481754412
30,101,70,1.0034893827145
30,101,49,2.01022388214851
30,101,105,4.01139270176482
30,101,56,2.00569635088241
30,102,105,2.00569635088241
30,102,49,4.02044776429702
30,102,35,1.00459834677705
30,102,15,1.00560325284626
30,102,56,1.0028481754412
30,102,84,4.01445444406358
30,102,8,3.01042486665256
30,102,113,2.01097913319378
30,103,70,1.0034893827145
30,103,84,1.0036136110159
30,103,56,1.0028481754412
30,103,91,2.00569635088241
30,103,113,1.00548956659689
30,103,49,1.00511194107425
30,103,8,1.00347495555086
30,103,105,2.00569635088241
30,103,35,2.00919669355411
30,103,98,2.00648259014187
30,104,21,2.00569635088241
30,104,8,1.00347495555086
30,104,56,1.0028481754412
30,104,84,2.00722722203179
30,104,15,1.00560325284626
30,105,98,1.00324129507093
30,105,70,1.0034893827145
30,105,105,1.0028481754412
30,106,56,2.00569635088241
30,106,49,1.00511194107425
30,107,15,1.00560325284626
30,108,84,1.0036136110159
34,0,28,34.7267993503451
34,0,56,75.0612256295868
34,0,63,30.3838036827043
34,0,49,94.2502469949561
34,0,35,119.593084262644
34,0,14,281.624197647237
34,0,7,44.7448015049784
34,0,42,23.3615739105648
34,0,21,11.1407280169916
34,1,28,6.14199131609263
34,1,63,19.2861968216802
34,1,21,2.0301259812295
34,1,35,20.3154366697058
34,1,56,6.09968333397679
34,1,14,19.2908284731744
34,1,7,4.07682441944862
34,1,49,5.07857253648393
34,1,42,1.01799669868011
34,2,7,6.32891804931589
34,2,49,2.1024121446146
34,2,28,2.11886920361725
34,2,35,5.25632700806968
34,2,42,3.16070402722514
34,2,56,3.156410641851
34,2,14,13.6601930286035
34,2,63,8.40425432022977
34,3,14,9.37442659186747
34,3,56,1.04294393617311
34,3,7,2.09120657957221
34,3,21,2.08270573981785
34,3,35,3.12624021490117
34,3,63,1.04135286990893
34,3,49,4.16808504284472
34,3,28,3.15053368269057
34,3,42,1.04436256028439
34,4,7,2.0138828666003
34,4,14,3.00926703941831
34,4,49,1.00349185206215
34,4,63,2.00569635088241
34,4,42,1.00574658057254
34,5,14,2.34017989194187
34,5,49,3.51167955659323
34,5,7,1.17458374267159
34,6,49,3.01047555618646
34,6,28,1.0113468887924
34,6,14,5.01544506569718
34,6,56,1.00438041100338
34,6,63,1.0028481754412
34,7,35,1.00354848841288
34,7,49,3.01047555618646
34,7,28,1.0113468887924
34,7,56,1.00438041100338
34,7,14,3.00926703941831
34,8,42,1.00574658057254
34,8,35,2.00709697682576
34,8,56,2.00876082200675
34,8,14,2.00617802627887
34,8,28,1.0113468887924
34,8,49,2.00698370412431
34,9,28,1.0113468887924
34,9,35,3.01064546523864
34,9,49,2.00698370412431
34,9,14,5.01544506569718
34,10,35,3.01064546523864
34,10,56,2.00876082200675
34,10,14,6.01853407883662
34,10,49,1.00349185206215
34,10,21,2.00569635088241
34,11,35,2.00709697682576
34,11,7,2.0138828666003
34,11,14,6.01853407883662
34,11,49,1.00349185206215
34,11,56,2.00876082200675
34,12,14,3.00926703941831
34,12,21,1.0028481754412
34,12,56,4.0175216440135
34,12,7,1.00694143330015
34,12,49,2.00698370412431
34,13,14,4.01235605255775
34,13,49,2.00698370412431
34,13,28,1.0113468887924
34,13,56,1.00438041100338
34,13,35,9.03193639571593
34,13,42,1.00574658057254
34,14,14,3.00926703941831
34,14,35,5.01774244206441
34,14,63,1.0028481754412
34,14,49,4.01396740824862
34,14,28,1.0113468887924
34,14,56,3.01314123301013
34,15,21,1.0028481754412
34,15,63,2.00569635088241
34,15,56,3.01314123301013
34,15,28,2.0226937775848
34,15,14,9.02780111825493
34,15,7,2.0138828666003
34,15,42,1.00574658057254
34,15,49,3.01047555618646
34,15,35,5.01774244206441
34,16,14,15.0463351970916
34,16,63,1.0028481754412
34,16,35,4.01419395365152
34,16,7,2.0138828666003
34,16,49,12.0419022247459
34,16,42,1.00574658057254
34,16,56,2.00876082200675
34,16,21,1.0028481754412
34,17,42,5.02873290286269
34,17,28,1.0113468887924
34,17,7,2.0138828666003
34,17,49,9.03142666855939
34,17,63,2.00569635088241
34,17,35,5.01774244206441
34,17,56,5.02190205501688
34,17,14,11.0339791445338
34,18,21,1.026701670445
34,18,7,1.03089228950804
34,18,28,2.07080506411787
34,18,35,10.2741864088525
34,18,49,7.19152460177551
34,18,56,4.11308140551074
34,18,63,3.08010501133499
34,18,14,14.3772753130758
34,19,35,5.01774244206441
34,19,7,2.0138828666003
34,19,14,18.0556022365099
34,19,56,7.03066287702363
34,19,49,2.00698370412431
34,19,21,1.0028481754412
34,19,42,2.01149316114507
34,19,28,1.0113468887924
34,20,42,1.03218173445246
34,20,56,1.03077965633189
34,20,35,10.2992586739642
34,20,49,1.02986774240961
34,20,28,2.07585848358059
34,20,14,19.5596319892614
34,20,21,1.02920714732147
34,20,7,3.10022397846223
34,21,7,1.05852453574888
34,21,28,1.06315567175687
34,21,42,3.17180542107327
34,21,14,16.8715962511273
34,21,56,6.33499391193912
34,21,35,4.21983111497246
34,21,49,7.38428768737211
34,21,63,1.0542215904816
34,22,35,7.02483941889017
34,22,14,24.0741363153465
34,22,56,4.0175216440135
34,22,49,6.02095111237293
34,22,42,1.00574658057254
34,22,63,4.01139270176482
34,22,21,2.00569635088241
34,22,28,2.0226937775848
34,23,28,1.04502458747448
34,23,7,2.08094486195913
34,23,14,15.5473758871383
34,23,49,2.07381595841447
34,23,56,2.07565225405405
34,23,35,8.29573201231912
34,24,14,17.0212293741006
34,24,42,4.26658128438768
34,24,35,5.32157066370599
34,24,49,4.25701626806091
34,24,56,3.1955892866818
34,24,7,1.06791252308987
34,25,14,14.0432461839521
34,25,63,3.00854452632361
34,25,21,1.0028481754412
34,25,42,1.00574658057254
34,25,35,6.02129093047729
34,25,28,3.0340406663772
34,25,49,7.02444296443508
34,25,56,2.00876082200675
34,26,28,1.0113468887924
34,26,49,4.01396740824862
34,26,42,1.00574658057254
34,26,56,1.00438041100338
34,26,14,12.0370681576732
34,26,35,2.00709697682576
34,27,56,4.0175216440135
34,27,63,3.00854452632361
34,27,7,3.02082429990044
34,27,21,1.0028481754412
34,27,42,1.00574658057254
34,27,14,15.0463351970916
34,27,49,6.02095111237293
34,27,35,5.01774244206441
34,28,42,1.00574658057254
34,28,21,1.0028481754412
34,28,14,16.049424210231
34,28,49,6.02095111237293
34,28,63,1.0028481754412
34,28,28,3.0340406663772
34,28,56,5.02190205501688
34,28,35,3.01064546523864
34,29,7,2.0138828666003
34,29,14,11.0339791445338
34,29,63,3.00854452632361
34,29,28,2.0226937775848
34,29,35,5.01774244206441
34,29,49,5.01745926031077
34,29,56,5.02190205501688
34,30,28,2.13493829748971
34,30,56,2.12023216609679
34,30,14,16.9400483547215
34,30,42,1.06155806490763
34,30,35,3.17771398475182
34,30,63,4.23399527905523
34,30,49,6.35506929401197
34,30,7,2.12563844621956
34,31,49,4.01396740824862
34,31,35,7.02483941889017
34,31,14,12.0370681576732
34,31,28,1.0113468887924
34,31,21,1.0028481754412
34,31,63,6.01708905264723
34,31,56,2.00876082200675
34,32,14,15.4522975221406
34,32,63,1.02990583244808
34,32,28,3.1159015439319
34,32,42,2.06576487780048
34,32,7,4.1364381188935
34,32,35,2.06125008086326
34,32,49,5.15283437993117
34,32,56,5.15739704484121
34,33,7,1.02928891314168
34,33,35,9.23238600465864
34,33,28,4.13516856313154
34,33,56,4.10668421194781
34,33,49,5.12881386939464
34,33,14,20.5070198916105
34,33,63,2.05020962373748
34,34,14,15.0463351970916
34,34,63,3.00854452632361
34,34,28,1.0113468887924
34,34,35,10.0354848841288
34,34,49,3.01047555618646
34,34,42,1.00574658057254
34,34,56,8.035043288027
34,34,21,2.00569635088241
34,34,7,3.02082429990044
34,35,28,1.03155153490389
34,35,14,21.485702358841
34,35,63,3.06864910383173
34,35,42,3.07751803187748
34,35,35,5.11798669202847
34,35,21,2.04576606922115
34,35,7,5.13529033702452
34,35,49,7.16477699403415
34,35,56,3.07333764333338
34,36,56,6.02628246602025
34,36,63,2.00569635088241
34,36,14,16.049424210231
34,36,49,6.02095111237293
34,36,28,1.0113468887924
34,36,35,12.0425818609546
34,36,21,2.00569635088241
34,37,42,2.01149316114507
34,37,35,6.02129093047729
34,37,56,9.03942369903038
34,37,21,2.00569635088241
34,37,49,9.03142666855939
34,37,63,1.0028481754412
34,37,14,11.0339791445338
34,37,7,1.00694143330015
34,38,42,2.01149316114507
34,38,21,1.0028481754412
34,38,49,4.01396740824862
34,38,28,1.0113468887924
34,38,56,5.02190205501688
34,38,14,20.0617802627887
34,38,35,7.02483941889017
34,39,14,15.0463351970916
34,39,7,1.00694143330015
34,39,56,5.02190205501688
34,39,42,1.00574658057254
34,39,35,3.01064546523864
34,39,28,1.0113468887924
34,39,49,3.01047555618646
34,39,21,3.00854452632361
34,40,21,1.02562041754867
34,40,49,7.1839509734972
34,40,56,4.10874978580995
34,40,14,21.5432012057864
34,40,35,8.21069306339243
34,40,28,2.06862423200494
34,40,63,1.02562041754867
34,41,56,6.02628246602025
34,41,14,17.0525132233704
34,41,42,2.01149316114507
34,41,35,2.00709697682576
34,41,49,10.0349185206215
34,41,7,1.00694143330015
34,41,21,1.0028481754412
34,42,35,11.0390333725417
34,42,21,5.01424087720602
34,42,56,6.02628246602025
34,42,63,2.00569635088241
34,42,49,9.03142666855939
34,42,14,20.0617802627887
34,43,35,13.0461303493675
34,43,7,1.00694143330015
34,43,63,1.0028481754412
34,43,49,6.02095111237293
34,43,56,3.01314123301013
34,43,28,1.0113468887924
34,43,14,23.0710473022071
34,43,42,2.01149316114507
34,44,49,10.1891179105959
34,44,56,13.2575820500274
34,44,35,8.15175438160372
34,44,21,2.03651644704406
34,44,63,1.01825822352203
34,44,42,2.04240233272915
34,44,28,4.10755012200411
34,44,14,25.4625690500075
34,45,7,4.17145687677126
34,45,28,1.04742683996715
34,45,35,6.23610138294232
34,45,49,11.4322073099234
34,45,63,3.11587480124682
34,45,21,1.03862493374894
34,45,56,10.4021183204344
34,45,14,18.699738540624
34,45,42,2.08325347983169
34,46,28,3.0340406663772
34,46,14,26.0803143416254
34,46,49,6.02095111237293
34,46,63,3.00854452632361
34,46,35,9.03193639571593
34,46,42,4.02298632229015
34,46,56,7.03066287702363
34,46,21,3.00854452632361
