"PROV","DEPRE","EDAD","N"
6,819,47,520.575524640415
6,819,48,510.708512143362
6,819,49,517.152275406744
6,819,50,505.432680971469
6,819,51,491.417495873615
6,819,52,482.476774345673
6,819,53,465.189365715633
6,819,54,446.764230134402
6,819,55,433.272600801698
6,819,56,433.433694883282
6,819,57,429.869488328224
6,819,58,415.461636406508
6,819,59,414.253430794624
6,819,60,435.900448007545
6,819,61,454.69811365244
6,819,62,446.593067672719
6,819,63,411.454421127093
6,819,64,393.583046451309
6,819,65,390.220207498232
6,819,66,381.762768215044
6,819,67,347.459797217637
6,819,68,317.85875972648
6,819,69,296.352699834945
6,819,70,292.184390473945
6,819,71,286.012473473237
6,819,72,269.721834473002
6,819,73,247.23914171186
6,819,74,237.271445413818
6,819,75,238.570266446593
6,819,76,242.567413345909
6,819,77,225.904244282009
6,819,78,212.996580995048
6,819,79,201.41794388116
6,819,80,195.014454138175
6,819,81,182.066517330818
6,819,82,174.464890356048
6,819,83,173.9211978307
6,819,84,156.966045743928
6,819,85,127.203914171186
6,819,86,98.0458854043857
6,819,87,78.8857580759255
6,819,88,61.0848620608347
6,819,89,48.9726008016977
6,819,90,41.8341193114831
6,819,91,32.8933977835416
6,819,92,25.2514972883754
6,819,93,20.4287432209385
6,819,94,22.422282480547
6,819,95,17.3578872907333
6,819,96,9.51461919358642
6,819,97,3.26215515208677
6,819,98,4.10789908040556
6,819,99,3.05071917000707
6,826,0,1981.54942005067
6,826,1,1996.49462913461
6,826,2,2012.48721136189
6,826,3,2076.61867460078
6,826,4,2167.49843657749
6,826,5,2260.02982543409
6,826,6,2322.59022895795
6,826,7,2309.90090049046
6,826,8,2299.7897212989
6,826,9,2283.79713907162
6,826,10,2304.14034820204
6,826,11,2298.70206457312
6,826,12,2251.69112386974
6,826,13,2227.72239232003
6,826,14,2237.71272076428
6,826,15,2232.27443713535
6,826,16,2180.59060086934
6,826,17,2138.45397364078
6,826,18,2078.31058506311
6,826,19,2012.68862927408
6,826,20,1874.83821017643
6,826,21,1757.73383603357
6,826,22,1641.55598428674
6,826,23,1610.61819297552
6,826,24,1665.16216359452
6,826,25,1734.32907463797
6,826,26,1770.70514957811
6,826,27,1819.40800074382
6,826,28,1860.29583691685
6,826,29,1914.67867320611
6,826,30,1906.46082238907
6,826,31,1896.02737453802
6,826,32,1859.1276130262
6,826,33,1823.96004555915
6,826,34,1861.62519513726
6,826,35,1890.02512075498
6,826,36,1909.72379256642
6,826,37,1872.86431463704
6,826,38,1852.44053834174
6,826,39,1808.69256781572
6,826,40,1725.18470142489
6,826,41,1618.59434229795
6,826,42,1559.49832686362
6,826,43,1543.22375955928
6,826,44,1532.26662513656
6,826,45,1508.62016224634
6,826,46,1500.96628158341
6,826,47,1498.42841588991
6,826,48,1524.81416238581
6,826,49,1504.55152042026
6,826,50,1460.27986332256
6,826,51,1396.26925083099
6,826,52,1346.39817577462
6,826,53,1352.05801910695
6,826,54,1343.85023918551
6,826,55,1295.73149996513
6,826,56,1251.01672346064
6,826,57,1215.47653285605
6,826,58,1197.51005508937
6,826,59,1195.36495432463
6,826,60,1176.44174147509
6,826,61,1186.7140549964
6,826,62,1180.87293554311
6,826,63,1160.92249134144
6,826,64,1134.24468887288
6,826,65,1079.14681899537
6,826,66,1011.78259826596
6,826,67,923.561552730062
6,826,68,870.890768694359
6,826,69,848.775081936728
6,826,70,832.893279561144
6,826,71,768.630894679343
6,826,72,719.535278584877
6,826,73,686.875364124497
6,826,74,691.628826852002
6,826,75,671.416539364496
6,826,76,668.727610236861
6,826,77,652.211341437902
6,826,78,613.74052021106
6,826,79,580.063445294159
6,826,80,553.566918946561
6,826,81,537.262138955394
6,826,82,505.508605099835
6,826,83,433.229787313173
6,826,84,371.15278677855
6,826,85,305.943737709491
6,826,86,264.220017200902
6,826,87,211.589516747635
6,826,88,179.050453034565
6,826,89,150.418896817833
6,826,90,115.271471142
6,826,91,78.1602208223891
6,826,92,61.523101276121
6,826,93,55.6416982403942
6,826,94,43.4156309709212
6,826,95,30.7162316078194
6,826,96,19.0742762836754
6,826,97,9.99032844424816
6,826,98,4.40098138118593
6,826,99,1.29914553357663
6,833,0,2423.55241253721
6,833,1,2435.35183190334
6,833,2,2431.68716582035
6,833,3,2483.91872526703
6,833,4,2522.820565225
6,833,5,2593.85870775696
6,833,6,2618.10188338295
6,833,7,2563.33324741727
6,833,8,2515.69258833829
6,833,9,2553.30575450884
6,833,10,2647.86219366135
6,833,11,2661.59462370863
6,833,12,2618.1421544388
6,833,13,2596.31524216424
6,833,14,2656.48019961478
6,833,15,2714.99404377517
6,833,16,2764.32608720014
6,833,17,2730.49840028016
6,833,18,2606.42327718438
6,833,19,2454.23895710033
6,833,20,2322.87477289441
6,833,21,2207.17602941691
6,833,22,2158.7299492208
6,833,23,2135.21165260025
6,833,24,2147.81649308352
6,833,25,2112.70013237612
6,833,26,2079.19461390299
6,833,27,2090.75240693399
6,833,28,2120.83488565925
6,833,29,2266.33421047102
6,833,30,2378.73072736824
6,833,31,2452.54757275433
6,833,32,2421.94157030292
6,833,33,2374.30091122395
6,833,34,2327.5864864297
6,833,35,2234.5200763439
6,833,36,2130.58048117668
6,833,37,2103.35724741727
6,833,38,2106.86082927683
6,833,39,2163.2403074768
6,833,40,2131.98996813168
6,833,41,2118.8213328664
6,833,42,2105.89432393626
6,833,43,2127.31852565225
6,833,44,2212.08909823148
6,833,45,2207.01494519349
6,833,46,2194.12820731921
6,833,47,2054.79035405358
6,833,48,2010.49219261075
6,833,49,1977.22830047277
6,833,50,1965.06644160392
6,833,51,1911.86837681667
6,833,52,1890.88715671511
6,833,53,1900.45153248118
6,833,54,1919.16750569077
6,833,55,1892.36711801786
6,833,56,1844.71639117493
6,833,57,1821.27863666608
6,833,58,1815.67089213798
6,833,59,1880.85966380669
6,833,60,1887.27282945193
6,833,61,1911.76769917703
6,833,62,1867.39906338645
6,833,63,1809.82152127473
6,833,64,1722.75549851164
6,833,65,1653.36846926983
6,833,66,1628.90380283663
6,833,67,1571.67863246367
6,833,68,1514.71522395377
6,833,69,1500.92238732271
6,833,70,1444.48250253896
6,833,71,1404.24164997374
6,833,72,1320.61880248643
6,833,73,1270.18937278935
6,833,74,1215.46100787953
6,833,75,1137.71773454736
6,833,76,1097.91986359657
6,833,77,1092.77523621082
6,833,78,1101.28249676064
6,833,79,1068.38104412537
6,833,80,978.838351427071
6,833,81,897.339802136228
6,833,82,794.739219576256
6,833,83,715.415307301699
6,833,84,623.45635125197
6,833,85,567.046669760112
6,833,86,521.318885834355
6,833,87,461.325080371213
6,833,88,389.874159516722
6,833,89,321.886549465943
6,833,90,253.959345998949
6,833,91,208.785289091227
6,833,92,166.832916652075
6,833,93,133.820718613203
6,833,94,100.45614883558
6,833,95,67.9574067588864
6,833,96,51.0234277709683
6,833,97,33.6162638767291
6,833,98,22.9545018385572
6,833,99,9.82613762913675
6,840,0,14030.6674784971
6,840,1,13927.727967395
6,840,2,13753.7525206207
6,840,3,13761.1024582514
6,840,4,13965.6084151839
6,840,5,14287.6729899345
6,840,6,14321.0303991813
6,840,7,14135.3838975979
6,840,8,13960.8430710058
6,840,9,14008.4157442416
6,840,10,13930.5144822111
6,840,11,13846.2325050945
6,840,12,13712.1163354711
6,840,13,14129.4070252388
6,840,14,14499.7711901338
6,840,15,14614.4221403178
6,840,16,14465.5253268876
6,840,17,14469.9272126115
6,840,18,15084.0104632268
6,840,19,15630.2481357128
6,840,20,15879.6614038833
6,840,21,15714.4089600113
6,840,22,15596.0426567393
6,840,23,15684.686135307
6,840,24,15698.8610150233
6,840,25,15570.6813334862
6,840,26,15482.9666931905
6,840,27,15682.5053845815
6,840,28,15946.3762223771
6,840,29,16302.8885817373
6,840,30,16324.1710934481
6,840,31,16289.3598503842
6,840,32,15987.0835692547
6,840,33,15612.0752129996
6,840,34,15313.5142849581
6,840,35,14794.1725380876
6,840,36,14536.3189569237
6,840,37,14176.3739343843
6,840,38,14099.4822791711
6,840,39,13853.0978314528
6,840,40,13423.2476328767
6,840,41,12881.9772259322
6,840,42,12295.5572021137
6,840,43,11915.2585061355
6,840,44,11789.0576539605
6,840,45,11838.5687722858
6,840,46,12158.7756704923
6,840,47,12251.2152706935
6,840,48,12315.5070328255
6,840,49,12254.203706873
6,840,50,12140.1989050522
6,840,51,12034.2709577706
6,840,52,11968.6465146396
6,840,53,12067.7394237674
6,840,54,12007.546665314
6,840,55,11785.0495148954
6,840,56,11449.3855363145
6,840,57,11223.4557227167
6,840,58,11121.8791808181
6,840,59,11112.2677239165
6,840,60,10872.657737943
6,840,61,10543.9095660612
6,840,62,10169.4564935558
6,840,63,9865.26195947317
6,840,64,9592.69840697972
6,840,65,9232.26877316796
6,840,66,8808.67813685965
6,840,67,8251.031907337
6,840,68,7880.68793457837
6,840,69,7826.79512266556
6,840,70,7605.59026897324
6,840,71,7314.04610831268
6,840,72,6791.01929655866
6,840,73,6544.21081397708
6,840,74,6485.36083259084
6,840,75,6363.37004084441
6,840,76,6267.87133198656
6,840,77,6198.49115149484
6,840,78,6033.96562453135
6,840,79,5851.67101758162
6,840,80,5417.67133498593
6,840,81,4984.94375698016
6,840,82,4435.1421724287
6,840,83,3995.27667422391
6,840,84,3538.87381635011
6,840,85,3153.78958405745
6,840,86,2734.92390765458
6,840,87,2321.38895524758
6,840,88,1850.60929629401
6,840,89,1482.46626639731
6,840,90,1125.64092892367
6,840,91,847.150984412079
6,840,92,642.685411752252
6,840,93,498.92749702268
6,840,94,383.327516430393
6,840,95,266.344374498267
6,840,96,201.719442116499
6,840,97,165.262539940189
6,840,98,116.003823319248
6,840,99,55.9524098203022
6,847,0,447.436124137931
6,847,1,446.430910344828
6,847,2,435.876165517241
6,847,3,399.456496551724
6,847,4,390.138937931034
6,847,5,385.112868965517
6,847,6,385.306179310345
6,847,7,372.122413793103
6,847,8,391.956055172414
6,847,9,416.622455172414
6,847,10,446.933517241379
6,847,11,437.770606896552
6,847,12,417.936965517241
6,847,13,414.07075862069
6,847,14,425.824027586207
6,847,15,428.994317241379
6,847,16,418.246262068966
6,847,17,409.353986206896
6,847,18,398.103324137931
6,847,19,382.174551724138
6,847,20,348.499889655172
6,847,21,335.084151724138
6,847,22,301.370827586207
6,847,23,279.604082758621
6,847,24,293.290455172414
6,847,25,320.779186206897
6,847,26,343.357834482759
6,847,27,329.864772413793
6,847,28,310.5724
6,847,29,314.477268965517
6,847,30,310.688386206897
6,847,31,327.003779310345
6,847,32,321.513765517241
6,847,33,330.560689655172
6,847,34,354.376524137931
6,847,35,345.638896551724
6,847,36,347.803972413793
6,847,37,329.052868965517
6,847,38,345.174951724138
6,847,39,329.710124137931
6,847,40,291.975944827586
6,847,41,259.461144827586
6,847,42,242.024551724138
6,847,43,259.035862068966
6,847,44,278.018937931034
6,847,45,279.333448275862
6,847,46,291.589324137931
6,847,47,285.055434482759
6,847,48,303.535903448276
6,847,49,319.503337931034
6,847,50,322.248344827586
6,847,51,299.01244137931
6,847,52,258.919875862069
6,847,53,237.665403448276
6,847,54,236.437882758621
6,847,55,234.910731034483
6,847,56,222.587196551724
6,847,57,223.795386206897
6,847,58,231.556796551724
6,847,59,275.177275862069
6,847,60,276.192155172414
6,847,61,285.0651
6,847,62,257.141420689655
6,847,63,267.077572413793
6,847,64,263.69464137931
6,847,65,257.093093103448
6,847,66,237.172462068966
6,847,67,226.192434482759
6,847,68,222.21024137931
6,847,69,220.335131034483
6,847,70,192.91405862069
6,847,71,176.849968965517
6,847,72,172.374834482759
6,847,73,180.812831034483
6,847,74,186.167527586207
6,847,75,168.035017241379
6,847,76,146.799875862069
6,847,77,128.860675862069
6,847,78,126.395968965517
6,847,79,135.210920689655
6,847,80,135.413896551724
6,847,81,132.784875862069
6,847,82,113.937117241379
6,847,83,98.4819551724138
6,847,84,81.1710137931035
6,847,85,71.2638586206897
6,847,86,62.1782724137931
6,847,87,50.8889482758621
6,847,88,43.5914827586207
6,847,89,43.8524517241379
6,847,90,41.7840310344828
6,847,91,36.7869586206897
6,847,92,25.1593413793103
6,847,93,15.2425206896552
6,847,94,8.30267931034483
6,847,95,3.81787931034483
6,847,96,2.803
6,847,97,2.34872068965517
6,847,98,1.58514482758621
6,847,99,0.657255172413793
6,854,0,1668.32849282964
6,854,1,1644.40532224764
6,854,2,1612.93808269628
6,854,3,1603.98202220858
6,854,4,1624.35504268735
6,854,5,1681.11710172423
6,854,6,1757.4453289437
6,854,7,1776.85012666704
6,854,8,1780.80370291836
6,854,9,1764.66665699459
6,854,10,1783.66802856983
6,854,11,1747.1983047821
6,854,12,1690.3555605156
6,854,13,1673.53269014006
6,854,14,1697.73825902572
6,854,15,1759.74485798784
6,854,16,1749.17509290776
6,854,17,1750.10297304838
6,854,18,1734.00626973941
6,854,19,1679.98750850957
6,854,20,1546.29208303108
6,854,21,1388.55245912616
6,854,22,1315.00787232855
6,854,23,1329.16813012667
6,854,24,1315.00787232855
6,854,25,1279.42568606663
6,854,26,1244.08555549356
6,854,27,1290.56024775403
6,854,28,1404.16505105742
6,854,29,1487.02878187601
6,854,30,1526.80660007812
6,854,31,1476.01524803303
6,854,32,1433.77653032755
6,854,33,1404.44744936108
6,854,34,1407.83622900508
6,854,35,1396.86303777691
6,854,36,1378.74920372747
6,854,37,1338.24521845879
6,854,38,1314.44307572122
6,854,39,1307.74620166285
6,854,40,1299.96007700463
6,854,41,1279.70808437029
6,854,42,1228.55364879192
6,854,43,1197.93360415155
6,854,44,1209.06816583896
6,854,45,1237.63073712404
6,854,46,1260.30328664695
6,854,47,1232.58791027286
6,854,48,1218.50833770437
6,854,49,1225.97172144412
6,854,50,1258.08444283243
6,854,51,1243.56110150103
6,854,52,1166.46636460019
6,854,53,1102.38212097539
6,854,54,1095.82644606886
6,854,55,1145.5588044752
6,854,56,1162.14970481558
6,854,57,1141.736341722
6,854,58,1099.24548267396
6,854,59,1093.40588918029
6,854,60,1105.47841666202
6,854,61,1136.81454271525
6,854,62,1136.82462836895
6,854,63,1114.11173623124
6,854,64,1081.83764438368
6,854,65,1045.62006193851
6,854,66,1004.63196529212
6,854,67,950.330805758607
6,854,68,932.741425701691
6,854,69,935.746950504994
6,854,70,919.811617655265
6,854,71,869.62540483232
6,854,72,810.563816751297
6,854,73,773.983150772836
6,854,74,745.803834328442
6,854,75,716.152012443502
6,854,76,699.914109982702
6,854,77,682.324729925785
6,854,78,661.044000613805
6,854,79,635.486954132024
6,854,80,618.109372802857
6,854,81,588.507979186429
6,854,82,525.089388705987
6,854,83,474.348464929412
6,854,84,425.453215780369
6,854,85,389.800429942526
6,854,86,343.598050332013
6,854,87,295.186912560683
6,854,88,235.217615646448
6,854,89,199.262260197534
6,854,90,163.468275207857
6,854,91,135.097331343117
6,854,92,96.1969650131131
6,854,93,72.1830235477931
6,854,94,64.3363849673567
6,854,95,64.1649288544166
6,854,96,51.638546956085
6,854,97,35.1787601138329
6,854,98,16.3387589978238
6,854,99,6.0312209140115
6,861,0,8928.35778546507
6,861,1,9029.01493356098
6,861,2,8942.99735461362
6,861,3,9040.05527162052
6,861,4,9079.60637280083
6,861,5,9406.28714512657
6,861,6,9371.26541340658
6,861,7,9357.67730502561
6,861,8,9147.02118432188
6,861,9,9208.24855363373
6,861,10,9055.13968955534
6,861,11,9363.54122084478
6,861,12,9360.62948333457
6,861,13,9369.64778145646
6,861,14,9276.18909553856
6,861,15,9326.49744918714
6,861,16,9654.63409026798
6,861,17,9937.84100393438
6,861,18,10327.0836919308
6,861,19,10970.3754776928
6,861,20,11296.166552446
6,861,21,11649.5382519486
6,861,22,11615.9723889837
6,861,23,11903.7086721105
6,861,24,11855.5436807958
6,861,25,12343.2192729567
6,861,26,12144.2505430926
6,861,27,12125.0816044837
6,861,28,11628.7112405909
6,861,29,11771.8716681761
6,861,30,12069.5968285948
6,861,31,12316.7709905723
6,861,32,12536.6880541905
6,861,33,12451.8028176082
6,861,34,12420.7038433672
6,861,35,12192.294212011
6,861,36,11933.2708959988
6,861,37,11599.6343062876
6,861,38,11265.6741901863
6,861,39,11257.1411816495
6,861,40,10981.2540525573
6,861,41,10580.2835329226
6,861,42,10160.1036338802
6,861,43,10029.8438210972
6,861,44,10135.8795954272
6,861,45,10369.6678530176
6,861,46,10343.6644194195
6,861,47,10394.3367402568
6,861,48,10296.9957376587
6,861,49,10647.6174628461
6,861,50,10880.0711740776
6,861,51,10928.0339613986
6,861,52,10647.4961404499
6,861,53,10163.9252893623
6,861,54,9756.4033603296
6,861,55,9357.82895802093
6,861,56,9256.90894473313
6,861,57,9377.75616160641
6,861,58,9557.25264687106
6,861,59,10033.2105175933
6,861,60,10003.1023429218
6,861,61,9880.13198411402
6,861,62,9381.58792728825
6,861,63,9203.06202119368
6,861,64,9246.70775324772
6,861,65,8841.77403533516
6,861,66,8107.80386856952
6,861,67,7174.05615596466
6,861,68,6816.49883379111
6,861,69,6893.6598778116
6,861,70,6899.6653364264
6,861,71,6691.72885943879
6,861,72,6186.67383401381
6,861,73,5868.08122143865
6,861,74,5730.70382807512
6,861,75,5690.75842910697
6,861,76,5582.46808024646
6,861,77,5459.00232165392
6,861,78,5461.96461016257
6,861,79,5579.26314694529
6,861,80,5414.08270443917
6,861,81,5044.41336303912
6,861,82,4481.38645260189
6,861,83,4237.48799532329
6,861,84,3956.95017437458
6,861,85,3582.71102271546
6,861,86,3021.71626241556
6,861,87,2472.59087654963
6,861,88,2025.50773613689
6,861,89,1668.07173635959
6,861,90,1334.2228324549
6,861,91,1171.32729507832
6,861,92,925.20459386831
6,861,93,733.515207779675
6,861,94,580.03226631282
6,861,95,445.101541273848
6,861,96,324.466638594017
6,861,97,210.524688107787
6,861,98,134.425215054562
6,861,99,63.8863518298567
6,868,0,1620.17082886858
6,868,1,1609.57255594075
6,868,2,1633.9004097069
6,868,3,1670.39219035613
6,868,4,1734.42342262843
6,868,5,1721.05514654901
6,868,6,1676.73509612354
6,868,7,1610.01415064608
6,868,8,1590.5036936653
6,868,9,1621.81677277025
6,868,10,1696.28569807753
6,868,11,1726.19370312008
6,868,12,1693.79670973842
6,868,13,1631.41142136779
6,868,14,1603.75153482509
6,868,15,1599.09471793256
6,868,16,1551.76379451623
6,868,17,1513.10418531358
6,868,18,1494.83822250236
6,868,19,1482.3531358336
6,868,20,1436.54772139931
6,868,21,1401.26028994642
6,868,22,1347.50617081626
6,868,23,1336.14514339742
6,868,24,1297.52567916798
6,868,25,1327.51397415695
6,868,26,1339.95891585251
6,868,27,1364.16633469902
6,868,28,1379.74258430507
6,868,29,1428.07713205169
6,868,30,1475.80950520013
6,868,31,1517.43984242042
6,868,32,1504.83432083202
6,868,33,1458.62745666562
6,868,34,1396.9647778128
6,868,35,1366.69546801135
6,868,36,1357.46212417271
6,868,37,1344.37486290577
6,868,38,1343.57196344154
6,868,39,1330.20368736212
6,868,40,1305.31380397101
6,868,41,1245.01605420737
6,868,42,1179.61989284589
6,868,43,1140.39825401828
6,868,44,1135.5808572329
6,868,45,1124.25997478727
6,868,46,1127.23070280492
6,868,47,1083.4325370312
6,868,48,1092.14399621809
6,868,49,1054.728881185
6,868,50,1065.52787897888
6,868,51,1030.36088244563
6,868,52,1033.97393003467
6,868,53,1021.21786479672
6,868,54,1037.05505672865
6,868,55,1000.36255121336
6,868,56,983.481589977939
6,868,57,959.695693350142
6,868,58,963.128088559723
6,868,59,965.697366845257
6,868,60,935.106897258115
6,868,61,920.895576741254
6,868,62,860.567718247715
6,868,63,830.48909706902
6,868,64,793.375069335014
6,868,65,785.737488181531
6,868,66,768.244316104633
6,868,67,710.305083517176
6,868,68,646.253778758273
6,868,69,596.072562243933
6,868,70,553.308129530413
6,868,71,504.491842105263
6,868,72,435.783720453829
6,868,73,412.780650803656
6,868,74,394.745521588402
6,868,75,390.600553104318
6,868,76,369.072811219666
6,868,77,353.346017964072
6,868,78,332.530849353924
6,868,79,298.317295934447
6,868,80,268.349073432083
6,868,81,244.533068074378
6,868,82,219.432423573905
6,868,83,205.150849353924
6,868,84,173.185414434289
6,868,85,156.56539552474
6,868,86,126.868151591554
6,868,87,113.961542704066
6,868,88,86.5124172707217
6,868,89,66.9116341002206
6,868,90,46.3574078159471
6,868,91,36.5118531358336
6,868,92,28.4527497636306
6,868,93,19.6710368736212
6,868,94,14.5023715726442
6,868,95,10.869251497006
6,868,96,9.80540970690198
6,868,97,6.95511660888749
6,868,98,5.71062243933186
6,868,99,2.8502930980145
6,875,0,1572.38785838654
6,875,1,1592.96558973367
6,875,2,1620.61691623138
6,875,3,1629.65986457729
6,875,4,1664.22402269943
6,875,5,1693.52317534017
6,875,6,1719.84820274715
6,875,7,1722.42041916554
6,875,8,1740.42593409428
6,875,9,1758.99412136454
6,875,10,1790.50377248984
6,875,11,1803.16390017411
6,875,12,1802.60122783259
6,875,13,1832.06114399948
6,875,14,1864.05308570323
6,875,15,1868.51427355388
6,875,16,1874.58309666602
6,875,17,1819.9234977752
6,875,18,1766.63038885665
6,875,19,1692.1566853679
6,875,20,1583.27958728316
6,875,21,1502.73706068227
6,875,22,1427.53992132585
6,875,23,1439.27565873476
6,875,24,1429.9513742181
6,875,25,1376.85921970723
6,875,26,1351.25762816792
6,875,27,1374.72910298575
6,875,28,1412.34776810473
6,875,29,1441.52634810086
6,875,30,1426.29400399819
6,875,31,1411.66452311859
6,875,32,1347.07777648804
6,875,33,1274.45285355001
6,875,34,1256.48752950281
6,875,35,1262.3955890888
6,875,36,1264.00322435029
6,875,37,1244.47045592313
6,875,38,1215.17130328239
6,875,39,1188.60513058619
6,875,40,1101.91339911008
6,875,41,1046.24902818082
6,875,42,967.836618301412
6,875,43,959.356342297027
6,875,44,962.410849293867
6,875,45,999.707987360547
6,875,46,993.317637196105
6,875,47,979.652737473399
6,875,48,953.166946540272
6,875,49,951.358356871091
6,875,50,907.630677758432
6,875,51,881.144886825305
6,875,52,851.202680079964
6,875,53,850.137621719223
6,875,54,818.085393693171
6,875,55,791.026882698136
6,875,56,782.848038305282
6,875,57,782.63703617721
6,875,58,792.182370542336
6,875,59,778.909331914619
6,875,60,779.220811246534
6,875,61,777.583032823886
6,875,62,748.394405107371
6,875,63,711.308269168763
6,875,64,659.411793383633
6,875,65,643.466061133682
6,875,66,627.208849551815
6,875,67,617.713753788612
6,875,68,590.625099632424
6,875,69,570.308609015283
6,875,70,517.497790675179
6,875,71,497.794211001483
6,875,72,479.266214612756
6,875,73,472.976341652157
6,875,74,446.359930354034
6,875,75,419.693280453989
6,875,76,393.840495905075
6,875,77,376.427796479009
6,875,78,353.448659960018
6,875,79,340.406718901141
6,875,80,320.502184819759
6,875,81,309.690837686206
6,875,82,284.672013929193
6,875,83,245.988290449474
6,875,84,209.957165151222
6,875,85,177.342264783646
6,875,86,151.06747597859
6,875,87,121.507082607855
6,875,88,94.9409099116528
6,875,89,74.1119855549107
6,875,90,63.0594931321339
6,875,91,54.6294557296705
6,875,92,42.0296143677049
6,875,93,25.9733571935255
6,875,94,19.1208118914039
6,875,95,17.3222699426066
6,875,96,13.6247088411685
6,875,97,7.71664925517508
6,875,98,2.70283678338815
6,875,99,0.753579028825692
6,882,0,6395.8381093735
6,882,1,6206.66594299416
6,882,2,6000.67310749197
6,882,3,6043.61007867401
6,882,4,6091.13450507137
6,882,5,6175.43905486177
6,882,6,6122.8040423912
6,882,7,6073.06637005662
6,882,8,6104.13229484812
6,882,9,6128.59872266319
6,882,10,6115.48021038077
6,882,11,6031.94023645958
6,882,12,5903.04884124303
6,882,13,5866.71136703743
6,882,14,5857.01332574889
6,882,15,5877.17398419519
6,882,16,5816.49080468019
6,882,17,5822.72813413962
6,882,18,6035.92407914658
6,882,19,6195.4789908024
6,882,20,6171.29424883389
6,882,21,5904.21582546447
6,882,22,5652.50940114992
6,882,23,5490.9826885682
6,882,24,5337.78582887747
6,882,25,5267.72653475571
6,882,26,5255.21163500162
6,882,27,5365.39104183987
6,882,28,5519.23175489415
6,882,29,5621.08130884142
6,882,30,5649.89374686048
6,882,31,5557.98367921309
6,882,32,5398.62997173337
6,882,33,5135.65611355661
6,882,34,4909.62334211378
6,882,35,4728.13717526188
6,882,36,4664.83834145744
6,882,37,4694.45559618094
6,882,38,4660.65329459433
6,882,39,4574.94031557115
6,882,40,4363.91737566619
6,882,41,4136.95906501326
6,882,42,3882.8784314206
6,882,43,3764.77158004358
6,882,44,3753.86631369838
6,882,45,3795.99846817597
6,882,46,3763.36315081081
6,882,47,3705.97971978402
6,882,48,3665.85960706753
6,882,49,3666.54370126631
6,882,50,3611.73568369374
6,882,51,3586.30347583334
6,882,52,3468.80023698466
6,882,53,3391.37687001724
6,882,54,3274.78911016986
6,882,55,3194.49858369287
6,882,56,3125.1636246051
6,882,57,3066.90495541223
6,882,58,3033.37427946337
6,882,59,3029.10875092982
6,882,60,2939.13024337309
6,882,61,2819.62502297211
6,882,62,2642.79673279717
6,882,63,2571.14792568413
6,882,64,2531.53082340792
6,882,65,2450.92843045795
6,882,66,2337.13740865852
6,882,67,2128.51885865808
6,882,68,1972.52526091941
6,882,69,1890.2126324725
6,882,70,1843.61374528525
6,882,71,1768.75573156324
6,882,72,1613.0035788359
6,882,73,1494.5546803595
6,882,74,1463.76038120575
6,882,75,1413.47945759567
6,882,76,1368.01737400345
6,882,77,1290.14129763978
6,882,78,1213.26118194786
6,882,79,1181.179176067
6,882,80,1116.43167219456
6,882,81,1044.48105881735
6,882,82,925.408427395007
6,882,83,837.099914499996
6,882,84,760.913953215658
6,882,85,674.436398323255
6,882,86,580.866396222948
6,882,87,507.014403381495
6,882,88,442.940933499024
6,882,89,367.076898896464
6,882,90,262.078499593065
6,882,91,188.045422993113
6,882,92,138.589436505089
6,882,93,109.686456606779
6,882,94,76.3469246252264
6,882,95,55.612834277013
6,882,96,41.1764346410663
6,882,97,32.3737519362207
6,882,98,23.3095038024311
6,882,99,11.710083049646
14,7,0,2498.82164809063
14,7,1,2596.756031427
14,7,2,2655.21768682624
14,7,3,2676.02470308789
14,7,4,2674.166212315
14,7,5,2708.38668372008
14,7,6,2801.02840855107
14,7,7,2827.41089713137
14,7,8,2884.6604933309
14,7,9,3008.89656130093
14,7,10,3122.7493221268
14,7,11,3158.26265667824
14,7,12,3015.36087703271
14,7,13,2940.77883427736
14,7,14,2891.8520445825
14,7,15,2922.35553444181
14,7,16,2937.06185273159
14,7,17,2893.912545222
14,7,18,2715.13381326512
14,7,19,2529.89076557647
14,7,20,2331.96149826421
14,7,21,2239.27937145989
14,7,22,2157.34416955966
14,7,23,2147.52649004202
14,7,24,2140.33493879043
14,7,25,2113.62923442353
14,7,26,2136.29474145807
14,7,27,2235.15837018089
14,7,28,2341.65797186187
14,7,29,2451.83415311529
14,7,30,2463.10630367257
14,7,31,2475.71171934953
14,7,32,2455.87435044765
14,7,33,2405.04866800658
14,7,34,2352.72811255253
14,7,35,2214.55336378586
14,7,36,2167.96988854376
14,7,37,2121.26520738169
14,7,38,2101.26623058652
14,7,39,2060.37943358304
14,7,40,1965.51560021926
14,7,41,1899.78158962178
14,7,42,1809.44277727024
14,7,43,1764.27337109446
14,7,44,1759.38473232231
14,7,45,1817.48276996163
14,7,46,1893.96370546318
14,7,47,1928.22457884159
14,7,48,1905.23585602046
14,7,49,1835.01722638407
14,7,50,1778.45446373104
14,7,51,1747.42574821853
14,7,52,1745.85007125891
14,7,53,1723.56838297095
14,7,54,1710.64985200073
14,7,55,1713.62949753335
14,7,56,1788.37314818198
14,7,57,1781.52501370364
14,7,58,1794.8172629271
14,7,59,1797.81710944637
14,7,60,1792.9890736342
14,7,61,1752.16287959072
14,7,62,1657.73336744016
14,7,63,1589.19141969669
14,7,64,1525.13409099214
14,7,65,1481.57066325598
14,7,66,1415.23062305865
14,7,67,1343.56762287594
